Row,startego,goalego,startother,goalother,cloudiness,precipitation,precipitationdeposits,windintensity,fogdensity,fogdistance,wetness,roadfriction
scenario156,1,2,0,1,20,60,0,80,60,100,80,1
scenario157,2,0,1,2,0,60,100,100,40,100,60,1
scenario158,0,1,2,1,20,60,40,100,100,100,60,1
scenario159,2,0,1,2,20,0,80,20,20,100,80,1
scenario160,2,0,1,2,20,60,80,100,40,100,20,0.8
scenario161,1,0,2,0,20,80,100,100,40,100,60,0.8
scenario162,0,1,1,2,80,60,100,80,60,100,60,1
scenario163,0,1,1,2,0,80,100,80,20,100,80,1
scenario164,2,0,1,0,0,80,80,100,80,100,40,1
scenario165,2,0,1,2,0,60,100,100,40,100,60,1
scenario166,0,1,1,2,0,0,100,100,60,100,60,0.2
scenario167,1,0,2,0,0,80,0,80,60,100,60,1
scenario168,2,0,1,0,0,40,100,100,40,100,40,1
scenario169,2,0,1,2,0,60,100,100,40,100,60,1
scenario170,0,1,2,0,0,0,100,80,20,100,60,0.8
scenario171,0,1,2,1,20,60,60,40,100,80,60,1
scenario172,2,1,0,1,0,80,0,60,0,100,40,0.8
scenario173,0,1,1,2,0,40,100,100,20,80,40,1
scenario174,1,0,2,0,0,40,40,100,40,100,20,0.8
scenario175,0,1,1,2,0,0,100,80,60,100,60,0.2
scenario176,0,1,1,2,0,80,20,80,80,100,60,0.6
scenario177,2,0,1,0,20,0,80,0,0,80,40,1
scenario178,1,0,2,0,100,80,0,60,80,100,40,1
scenario179,2,0,1,0,20,100,60,100,60,40,20,1
scenario180,2,0,1,0,100,80,100,20,60,80,40,0.8
scenario181,2,0,1,2,0,60,100,100,40,100,60,1
scenario182,0,1,2,0,60,0,100,60,60,60,60,1
scenario183,2,0,1,2,0,20,100,80,0,80,60,1
scenario184,0,1,2,0,0,20,100,80,40,100,80,0.8
scenario185,1,2,0,1,0,60,20,100,80,100,60,0.4
scenario186,0,2,1,2,20,0,100,0,0,20,40,1
scenario187,1,0,2,0,100,80,0,60,80,100,60,1
scenario188,2,1,0,1,0,60,80,60,100,100,40,1
scenario189,1,0,2,0,0,40,40,100,40,80,60,0.6
scenario190,0,1,2,1,0,100,100,100,40,100,80,0.8
scenario191,0,1,2,0,0,80,0,60,100,80,100,1
scenario192,1,0,2,0,20,100,60,100,40,20,20,0.4
scenario193,2,0,1,2,0,60,100,100,40,100,60,1
scenario194,2,1,0,1,20,80,20,100,80,60,60,0.4
scenario195,1,2,0,2,0,100,100,100,20,100,60,0.8
scenario196,1,0,2,0,80,100,20,80,80,80,60,1
scenario197,2,0,0,1,0,80,100,80,40,100,80,1
scenario198,1,2,2,0,0,20,100,60,40,100,60,0.8
scenario199,2,0,1,0,0,60,100,100,40,80,80,0.8
scenario200,0,1,2,0,20,20,100,80,60,100,80,1
scenario201,1,2,2,0,20,80,80,60,80,100,60,0.8
scenario202,2,0,1,0,0,20,40,80,20,80,0,0.6
scenario203,2,0,1,0,40,20,100,0,60,40,40,1
scenario204,1,0,2,0,0,0,100,100,40,20,20,0.4
scenario205,1,0,2,0,0,0,100,100,40,20,20,0.4
scenario206,2,1,0,1,20,80,40,100,40,0,40,1
scenario207,1,2,0,2,80,80,20,80,100,80,80,0.2
scenario208,1,2,0,2,0,80,80,0,80,100,40,0.8
scenario209,1,2,0,1,0,20,20,0,80,60,40,0.2
scenario210,2,0,1,0,20,0,100,0,60,40,40,0.2
scenario211,2,0,1,2,0,60,40,100,40,100,40,1
scenario212,2,0,1,2,20,80,0,60,80,100,80,0.6
scenario213,2,0,1,2,20,100,100,80,20,100,60,0.8
scenario214,1,2,2,0,40,80,60,60,80,100,60,0.8
scenario215,2,0,0,1,0,100,80,80,40,80,80,0.8
scenario216,1,2,0,2,0,20,100,100,40,20,40,1
scenario217,2,0,1,2,0,60,100,80,60,100,80,1
scenario218,2,0,1,2,0,60,100,100,40,60,60,1
scenario219,2,0,1,2,0,60,100,60,100,80,80,1
scenario220,0,2,1,2,0,60,100,60,80,100,60,1
scenario221,2,0,1,2,0,60,100,80,60,100,80,1
scenario222,2,0,1,2,0,60,100,60,40,100,80,1
scenario223,0,1,1,2,0,60,100,100,40,100,60,1
scenario224,2,0,1,0,0,80,0,80,80,40,60,1
scenario225,1,0,2,0,0,60,100,100,40,100,80,1
scenario226,2,0,1,2,100,80,100,80,60,20,20,1
scenario227,0,1,1,2,0,40,100,60,80,80,80,1
scenario228,0,1,1,2,20,60,100,80,80,100,80,1
scenario229,2,0,1,2,0,60,100,80,60,100,80,1
scenario230,2,0,1,0,20,60,100,80,80,100,100,0.4
scenario231,2,0,1,2,0,60,0,80,60,100,80,1
scenario232,2,0,1,2,20,60,100,40,80,100,100,1
scenario233,1,2,2,0,0,60,100,80,60,40,20,1
scenario234,2,0,1,2,0,60,0,80,40,100,0,1
scenario235,2,1,0,1,20,40,100,60,60,80,60,1
scenario236,2,0,1,2,0,60,100,60,80,20,80,1
scenario237,1,0,2,0,0,80,100,60,60,100,80,1
scenario238,0,1,1,2,0,80,80,80,60,20,80,1
scenario239,0,1,2,1,60,40,80,80,80,60,100,1
scenario240,0,2,1,2,0,40,100,20,80,100,100,1
scenario241,2,0,1,2,0,60,100,80,60,100,80,1
scenario242,2,0,1,2,0,60,60,60,80,20,60,0.8
scenario243,1,2,0,1,0,60,80,80,40,60,20,1
scenario244,1,2,0,1,20,40,0,60,80,100,80,0.4
scenario245,2,0,1,2,0,60,40,60,60,100,100,0.4
scenario246,1,0,2,0,0,80,100,60,60,100,100,1
scenario247,2,0,1,2,0,60,0,60,40,100,80,1
scenario248,0,1,1,2,0,60,40,80,40,40,40,1
scenario249,2,0,0,1,80,60,100,80,80,80,100,1
scenario250,0,1,1,2,0,40,0,80,60,100,80,0.8
scenario251,1,0,2,0,0,80,100,20,60,100,80,1
scenario252,0,1,2,1,80,20,80,100,80,60,100,1
scenario253,2,0,1,2,0,60,60,60,80,20,60,0.8
scenario254,2,0,1,2,0,80,60,80,80,40,60,1
scenario255,0,1,2,1,20,40,40,20,40,80,0,0.8
scenario256,2,0,1,2,0,60,100,60,80,20,100,1
scenario257,1,2,0,1,0,100,80,20,60,100,80,0.8
scenario258,0,1,2,0,60,60,100,100,20,80,100,1
scenario259,2,1,0,1,20,60,40,60,40,80,100,0.4
scenario260,2,0,1,2,20,80,100,80,60,20,60,1
scenario261,1,0,2,0,0,80,100,20,60,100,100,0.8
scenario262,1,0,2,0,20,40,0,60,100,80,60,0.6
scenario263,1,2,0,1,0,40,60,80,20,80,20,1
scenario264,0,1,1,2,0,60,40,80,20,0,60,1
scenario265,2,0,1,2,0,60,60,60,80,20,60,0.8
scenario266,0,1,1,2,20,40,40,80,20,80,40,1
scenario267,1,2,0,2,0,0,60,80,0,100,80,1
scenario268,2,0,1,0,20,80,20,80,60,80,60,0.8
scenario269,1,0,2,0,0,20,0,40,80,80,60,0.8
scenario270,1,0,2,0,20,80,100,40,60,100,100,0.8
scenario271,0,1,1,2,0,100,80,40,0,40,60,0.8
scenario272,2,0,1,2,0,80,80,20,80,60,60,0.8
scenario273,2,0,1,2,0,100,100,40,60,100,100,1
scenario274,2,0,1,2,0,80,80,80,80,40,80,1
scenario275,1,2,2,0,20,80,100,20,60,100,100,0.1
scenario276,0,1,2,1,100,80,80,60,60,40,60,0.8
scenario277,2,0,1,2,0,60,60,60,80,20,60,0.8
scenario278,1,2,0,2,20,0,80,100,20,100,60,1
scenario279,0,2,1,2,0,100,100,40,0,20,0,0.4
scenario280,2,0,0,1,20,80,20,0,100,80,80,0.8
scenario281,0,1,1,2,0,0,80,40,60,80,80,0.2
scenario282,0,1,2,1,20,100,60,20,60,100,80,0.2
scenario283,1,2,2,0,0,100,80,20,100,60,60,0.8
scenario284,1,0,2,0,20,100,100,40,80,80,80,0.8
scenario285,0,1,2,1,100,0,100,80,60,40,60,0.8
scenario286,2,0,1,0,0,80,60,60,80,20,60,0.8
scenario287,1,2,0,2,20,60,40,60,20,80,80,0.1
scenario288,2,0,1,2,0,100,80,40,0,40,60,1
scenario289,2,0,1,2,0,60,100,80,60,100,80,1
scenario290,0,2,1,2,20,40,100,60,20,100,100,1
scenario291,2,0,1,2,100,80,100,80,60,20,20,1
scenario292,1,0,2,0,0,60,100,60,40,20,60,1
scenario293,2,0,1,0,0,80,0,80,80,40,60,1
scenario294,2,0,1,2,60,80,100,80,60,100,80,1
scenario295,0,2,1,2,0,80,0,80,80,40,60,1
scenario296,0,1,1,2,0,60,100,60,100,100,80,1
scenario297,2,0,0,1,60,80,100,60,40,100,80,1
scenario298,0,1,2,1,100,60,100,100,60,60,60,1
scenario299,2,0,1,2,0,60,100,60,40,40,80,1
scenario300,2,0,1,2,0,60,100,80,40,100,80,1
scenario301,2,0,1,2,0,60,100,60,40,40,80,1
scenario302,2,0,1,2,0,40,100,60,40,20,80,0.8
scenario303,2,0,1,2,0,80,100,40,60,80,80,1
scenario304,1,0,2,0,0,60,80,60,60,20,80,1
scenario305,1,0,2,0,20,40,20,40,20,40,60,1
scenario306,1,2,2,0,100,80,100,60,40,20,60,1
scenario307,2,0,1,2,0,60,0,40,20,80,80,1
scenario308,2,0,1,0,0,60,100,60,60,20,100,1
scenario309,0,1,1,2,20,80,100,40,40,20,80,1
scenario310,0,1,1,2,0,60,100,80,60,60,80,0.8
scenario311,0,1,2,1,0,40,100,60,40,20,100,1
scenario312,1,2,2,0,0,20,100,60,20,60,100,1
scenario313,2,0,1,2,0,60,100,60,40,40,80,1
scenario314,0,1,1,2,0,60,100,80,40,60,60,0.8
scenario315,0,1,1,2,20,60,100,60,40,40,60,1
scenario316,0,1,1,2,0,60,20,40,20,80,80,1
scenario317,0,1,1,2,20,60,100,80,40,40,100,0.8
scenario318,2,0,1,0,100,40,100,60,40,20,100,0.4
scenario319,1,2,0,2,0,60,100,80,40,40,80,0.8
scenario320,0,1,2,1,20,40,100,80,40,60,80,0.6
scenario321,0,1,1,2,0,80,100,100,60,40,60,1
scenario322,2,0,1,2,20,60,100,100,60,60,60,1
scenario323,0,1,1,2,0,40,100,60,40,100,80,1
scenario324,0,2,1,2,100,80,100,80,20,20,40,0.1
scenario325,2,0,1,2,0,60,100,60,40,40,80,1
scenario326,0,2,1,2,20,80,100,60,40,40,80,1
scenario327,1,2,0,1,20,60,100,20,60,40,60,0.8
scenario328,0,1,2,1,20,40,80,80,40,60,80,0.8
scenario329,0,1,1,2,100,60,100,80,20,40,60,0.1
scenario330,0,1,1,2,0,20,80,60,40,100,80,0.8
scenario331,1,2,0,2,20,20,100,80,60,40,80,1
scenario332,0,1,1,2,0,60,60,80,80,100,80,1
scenario333,0,2,1,2,20,60,20,40,80,100,40,1
scenario334,0,1,1,2,0,60,100,80,40,60,60,0.8
scenario335,0,1,1,2,0,80,100,100,80,60,80,0.8
scenario336,0,1,1,2,0,60,100,100,0,60,40,0.8
scenario337,2,0,1,2,0,60,100,60,40,40,80,1
scenario338,2,0,1,2,80,60,100,20,60,20,60,0.8
scenario339,1,2,0,2,20,60,100,100,80,60,80,0.8
scenario340,0,1,2,1,0,80,100,100,60,60,60,0.8
scenario341,0,1,1,2,60,20,60,60,40,40,60,0.4
scenario342,2,0,1,0,0,80,40,40,20,20,100,0.8
scenario343,0,1,2,1,20,60,40,60,80,80,40,1
scenario344,0,1,2,1,40,80,100,80,20,20,80,0.1
scenario345,2,0,1,2,20,60,100,80,40,60,0,1
scenario346,0,1,1,2,80,40,100,80,20,40,0,0.2
scenario347,0,1,2,1,40,80,60,60,60,0,0,0.1
scenario348,1,0,2,0,40,60,60,80,20,60,80,0.8
scenario349,2,0,1,2,0,60,100,60,40,40,80,1
scenario350,0,1,2,1,0,40,100,100,100,60,80,1
scenario351,2,0,1,0,0,80,20,40,20,0,100,0.8
scenario352,2,1,0,1,60,80,100,40,0,0,80,0.1
scenario353,0,1,2,1,60,0,100,100,0,20,80,0.2
scenario354,2,0,1,2,20,80,80,60,20,20,100,0.2
scenario355,2,0,1,0,20,60,80,100,40,40,20,1
scenario356,1,2,0,1,40,60,100,80,40,80,0,0.8
scenario357,1,0,2,0,80,80,100,40,60,40,40,0.8
scenario358,1,2,0,2,100,0,80,80,40,60,40,1
scenario359,2,0,1,2,80,60,100,0,40,0,80,0.6
scenario360,2,0,1,2,60,0,60,40,40,0,0,0.1
scenario361,2,0,1,2,0,60,100,80,60,100,80,1
scenario362,2,0,1,2,0,80,80,80,60,100,80,1
scenario363,1,2,0,1,0,60,80,80,60,100,80,1
scenario364,2,0,1,0,0,80,0,100,40,20,80,0.8
scenario365,2,0,1,2,0,60,60,40,80,40,60,1
scenario366,2,0,1,2,20,80,0,80,60,40,40,1
scenario367,2,0,1,2,100,80,80,60,60,20,80,1
scenario368,2,0,0,1,60,60,100,60,20,100,80,1
scenario369,2,0,1,2,60,80,80,100,60,100,60,0.6
scenario370,2,0,1,2,100,20,100,80,60,20,20,1
scenario371,2,0,1,0,60,80,100,80,60,100,100,1
scenario372,2,0,1,2,20,80,100,20,60,0,80,0.1
scenario373,2,0,1,2,0,80,80,80,60,100,80,1
scenario374,2,0,1,2,0,80,60,0,60,100,0,1
scenario375,2,0,1,2,20,100,20,80,60,80,80,1
scenario376,0,1,1,2,0,80,100,60,60,100,80,1
scenario377,2,0,1,2,0,100,80,100,60,100,80,1
scenario378,0,1,2,0,20,80,20,80,60,100,100,1
scenario379,1,2,0,2,20,100,80,60,60,100,100,1
scenario380,2,0,1,2,0,20,60,80,60,80,80,1
scenario381,2,0,1,2,0,80,80,80,40,100,80,0.8
scenario382,2,0,1,0,0,80,60,80,0,80,60,1
scenario383,2,0,1,0,20,100,100,100,40,80,100,1
scenario384,1,2,2,0,100,80,100,60,80,80,60,1
scenario385,2,0,1,2,0,80,80,80,60,100,80,1
scenario386,1,2,0,2,0,80,20,80,0,100,100,1
scenario387,1,2,2,0,20,80,100,60,80,60,60,1
scenario388,2,0,0,1,40,100,0,60,60,100,100,1
scenario389,2,0,1,2,0,100,60,100,80,100,100,1
scenario390,0,2,1,2,40,100,100,100,40,80,40,1
scenario391,2,0,1,0,100,40,40,80,80,0,60,1
scenario392,2,0,1,0,0,0,60,60,80,80,0,1
scenario393,1,0,2,0,20,20,60,80,60,20,100,0.1
scenario394,1,2,2,0,20,20,100,100,100,80,80,0.8
scenario395,0,1,1,2,0,100,40,60,20,100,100,1
scenario396,2,0,0,1,100,80,100,60,80,60,60,1
scenario397,2,0,1,2,0,80,80,80,60,100,80,1
scenario398,0,1,2,0,60,100,100,100,60,80,100,0.8
scenario399,2,1,0,1,20,80,100,100,100,60,60,0.8
scenario400,2,0,1,0,0,80,40,60,80,100,80,1
scenario401,0,2,1,2,100,20,20,80,80,0,60,0.6
scenario402,1,2,2,0,0,40,60,100,60,0,60,1
scenario403,2,0,1,0,20,0,40,80,100,80,60,0.8
scenario404,1,2,2,0,0,20,60,60,80,60,0,1
scenario405,1,2,0,1,20,100,60,60,0,40,80,1
scenario406,1,2,0,2,0,0,0,60,0,80,100,1
scenario407,1,0,2,0,40,20,60,60,40,40,80,0.4
scenario408,1,2,2,0,100,40,20,60,60,0,60,0.8
scenario409,2,0,1,2,0,80,80,80,60,100,80,1
scenario410,1,2,0,2,100,0,100,80,100,40,60,0.6
scenario411,2,0,1,0,20,0,60,80,20,40,60,0.6
scenario412,0,1,2,1,0,80,100,100,100,80,80,0.8
scenario413,1,2,0,2,80,40,80,100,40,0,60,1
scenario414,2,0,0,1,0,0,0,60,0,80,80,1
scenario415,1,2,0,1,80,20,20,80,80,20,80,0.8
scenario416,0,1,2,0,80,80,100,80,60,60,80,0.8
scenario417,1,2,2,0,20,60,80,80,80,20,40,0.8
scenario418,0,1,1,2,60,80,40,40,100,40,100,1
scenario419,2,1,0,1,80,20,40,80,60,0,60,0.2
scenario420,0,1,2,0,40,100,80,0,60,40,40,0.2
scenario421,2,0,1,2,0,80,80,80,60,100,80,1
scenario422,1,0,2,0,20,80,80,40,60,100,60,0.8
scenario423,2,1,0,1,80,0,20,60,40,0,60,0.4
scenario424,0,1,2,1,80,80,100,80,40,40,60,0.8
scenario425,1,2,0,1,0,100,60,80,80,100,80,1
scenario426,2,0,0,1,40,0,20,100,20,20,100,0.8
scenario427,1,2,2,0,60,0,0,80,100,20,100,1
scenario428,1,2,2,0,0,80,80,60,100,40,20,1
scenario429,2,0,1,0,80,80,20,60,80,80,100,0.4
scenario430,2,1,0,1,20,100,80,20,60,0,40,0.2
scenario431,1,2,2,0,40,40,60,80,0,20,40,0.6
scenario432,0,1,2,0,80,20,20,80,60,0,60,0.6
scenario433,1,2,0,1,100,0,0,0,0,20,0,0.4
scenario434,1,2,0,2,80,0,20,100,20,0,0,0.2
scenario435,2,0,0,1,0,100,0,20,0,100,100,0.1
scenario436,1,2,0,1,100,100,0,80,100,0,0,0.4
scenario437,1,2,0,2,80,0,0,100,60,100,60,0.1
scenario438,1,2,0,2,80,20,0,100,60,20,0,0.2
scenario439,1,2,0,2,100,80,40,0,80,0,40,0.2
scenario440,2,0,0,1,100,0,100,40,0,20,60,0.2
scenario441,1,2,0,2,80,20,0,40,60,100,20,0.1
scenario442,1,2,0,1,20,20,0,20,20,100,0,0.1
scenario443,1,2,0,2,100,40,0,0,40,80,40,0.2
scenario444,2,0,0,1,80,100,20,80,100,20,0,0.2
scenario445,1,2,0,1,100,0,0,0,0,20,0,0.4
scenario446,1,2,0,1,100,0,20,60,0,0,0,0.6
scenario447,0,1,1,2,100,20,0,0,80,0,0,0.4
scenario448,1,2,2,0,100,0,20,20,0,20,0,0.4
scenario449,2,1,0,1,100,60,0,0,0,0,0,0.4
scenario450,0,1,2,0,100,0,0,20,0,40,0,0.2
scenario451,2,1,0,1,100,0,20,0,20,0,0,0.4
scenario452,0,1,1,2,100,20,0,40,20,20,0,0.4
scenario453,1,2,2,0,40,0,20,60,0,40,20,0.6
scenario454,0,1,1,2,100,0,0,0,0,40,0,0.4
scenario455,2,0,1,0,100,80,20,0,0,20,0,0.8
scenario456,1,2,0,1,100,20,0,0,20,0,0,0.4
scenario457,0,1,2,0,100,0,0,20,0,40,0,0.2
scenario458,1,2,0,1,100,20,20,0,40,0,0,0.2
