Instances,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,Visibility,RoadSurface,VehicleStability,PathInteraction,probability,feature_StartEgo,feature_GoalEgo,feature_StartOther,feature_GoalOther,collision,min_ttc,algo_safety
scenario245,20,40,0,0,0,0.8,0,100,40,20,60,c2,0.05942,right,base,base,left,0,3.025686437653209,0
scenario246,20,40,0,0,0,0.8,0,100,40,20,60,c4,0.05989,left,base,right,base,0,9999.0,0
scenario247,20,40,0,0,0,0.8,0,100,40,20,80,c1,0.05977,base,right,left,right,0,9999.0,0
scenario248,20,40,0,0,0,0.8,0,100,40,20,80,c2,0.05985,base,left,right,left,0,4.172180726842157,0
scenario249,20,40,0,0,0,0.8,0,100,40,20,80,c4,0.06008,left,right,right,base,0,9999.0,0
scenario250,20,40,0,0,0,0.8,0,100,40,20,100,c1,0.05987,base,left,left,right,0,9999.0,0
scenario251,20,40,0,0,0,0.8,0,100,40,20,100,c2,0.06017,right,left,base,left,0,2.600370789766129,0
scenario252,20,40,0,0,0,0.8,0,100,40,20,100,c4,0.0592,right,base,left,base,0,2.423587318665648,0
scenario253,20,40,0,0,0,0.8,0,100,40,40,0,c1,0.05957,left,right,base,left,0,8094.147786863485,0
scenario254,20,40,0,0,0,0.8,0,100,40,40,0,c2,0.06001,base,left,right,base,0,1.9848044148432515,0
scenario255,20,40,0,0,0,0.8,0,100,40,40,0,c4,0.05957,right,base,left,right,1,0.0,1
scenario256,20,40,0,0,0,0.8,0,100,40,40,20,c1,0.05897,left,right,base,right,0,3952.268231129853,0
scenario257,20,40,0,0,0,0.8,0,100,40,40,20,c2,0.06099,right,base,base,left,0,2.937628488163317,0
scenario258,20,40,0,0,0,0.8,0,100,40,40,20,c4,0.05868,left,base,right,base,0,9999.0,0
scenario259,20,40,0,0,0,0.8,0,100,40,40,40,c1,0.05994,base,right,left,right,0,9999.0,0
scenario260,20,40,0,0,0,0.8,0,100,40,40,40,c2,0.05982,base,left,right,left,0,4.780881088453525,0
scenario261,20,40,0,0,0,0.8,0,100,40,40,40,c4,0.05852,left,right,right,base,0,9999.0,0
scenario262,20,40,0,0,0,0.8,0,100,40,40,60,c1,0.06012,base,left,left,right,0,9999.0,0
scenario263,20,40,0,0,0,0.8,0,100,40,40,60,c2,0.05899,right,left,base,left,0,3.155097440781903,0
scenario264,20,40,0,0,0,0.8,0,100,40,40,60,c4,0.05957,right,base,left,base,0,2.1473945586091614,0
scenario265,20,40,0,0,0,0.8,0,100,40,40,80,c1,0.06003,left,right,base,left,0,3454.087050563808,0
scenario266,20,40,0,0,0,0.8,0,100,40,40,80,c2,0.05886,base,left,right,base,0,3.2397972026921846,0
scenario267,20,40,0,0,0,0.8,0,100,40,40,80,c4,0.06051,right,base,left,right,0,0.9818929096370173,0
scenario268,20,40,0,0,0,0.8,0,100,40,40,100,c1,0.05886,left,right,base,right,0,4923.763244791741,0
scenario269,20,40,0,0,0,0.8,0,100,40,40,100,c2,0.05966,right,base,base,left,0,3.5485994825786187,0
scenario270,20,40,0,0,0,0.8,0,100,40,40,100,c4,0.06,left,base,right,base,0,9999.0,0
scenario271,20,40,0,0,0,0.8,0,100,40,60,0,c1,0.06003,base,right,left,right,0,5.083975429843454,0
scenario272,20,40,0,0,0,0.8,0,100,40,60,0,c2,0.06054,base,left,right,left,0,3.527650280012715,0
scenario273,20,40,0,0,0,0.8,0,100,40,60,0,c4,0.05979,left,right,right,base,0,9999.0,0
scenario274,20,40,0,0,0,0.8,0,100,40,60,20,c1,0.06004,base,left,left,right,0,9999.0,0
scenario275,20,40,0,0,0,0.8,0,100,40,60,20,c2,0.05868,right,left,base,left,0,3.208793011858295,0
scenario276,20,40,0,0,0,0.8,0,100,40,60,20,c4,0.05934,right,base,left,base,0,2.918686573894781,0
scenario277,20,40,0,0,0,0.8,0,100,40,60,40,c1,0.06031,left,right,base,left,0,4011.961357515501,0
scenario278,20,40,0,0,0,0.8,0,100,40,60,40,c2,0.06059,base,left,right,base,0,3.683603981708075,0
scenario279,20,40,0,0,0,0.8,0,100,40,60,40,c4,0.05907,right,base,left,right,1,0.0,1
scenario280,20,40,0,0,0,0.8,0,100,40,60,60,c1,0.05876,left,right,base,right,0,9999.0,0
scenario281,20,40,0,0,0,0.8,0,100,40,60,60,c2,0.05984,right,base,base,left,0,3.2944265512762203,0
scenario282,20,40,0,0,0,0.8,0,100,40,60,60,c4,0.06058,left,base,right,base,0,9999.0,0
scenario283,20,40,0,0,0,0.8,0,100,40,60,80,c1,0.06025,base,right,left,right,0,4.470263147456646,0
scenario284,20,40,0,0,0,0.8,0,100,40,60,80,c2,0.05956,base,left,right,left,0,5.171852756185987,0
scenario285,20,40,0,0,0,0.8,0,100,40,60,80,c4,0.05959,left,right,right,base,0,9999.0,0
scenario286,20,40,0,0,0,0.8,0,100,40,60,100,c1,0.05919,base,left,left,right,0,9999.0,0
scenario287,20,40,0,0,0,0.8,0,100,40,60,100,c2,0.06035,right,left,base,left,0,3.289638300774176,0
scenario288,20,40,0,0,0,0.8,0,100,40,60,100,c4,0.0596,right,base,left,base,0,3.014664673156846,0
scenario289,20,40,0,0,0,0.8,0,100,40,80,0,c1,0.05941,left,right,base,left,0,2752.669945540851,0
scenario290,20,40,0,0,0,0.8,0,100,40,80,0,c2,0.05831,base,left,right,base,0,2.625484770595999,0
scenario291,20,40,0,0,0,0.8,0,100,40,80,0,c4,0.05941,right,base,left,right,1,0.0,1
scenario292,20,40,0,0,0,0.8,0,100,40,80,20,c1,0.05956,left,right,base,right,0,2432.193602986282,0
scenario293,20,40,0,0,0,0.8,0,100,40,80,20,c2,0.05982,right,base,base,left,0,3.041788098319539,0
scenario294,20,40,0,0,0,0.8,0,100,40,80,20,c4,0.05924,left,base,right,base,0,9999.0,0
scenario295,20,40,0,0,0,0.8,0,100,40,80,40,c1,0.0593,base,right,left,right,0,9999.0,0
scenario296,20,40,0,0,0,0.8,0,100,40,80,40,c2,0.05805,base,left,right,left,0,3.436467432566032,0
scenario297,20,40,0,0,0,0.8,0,100,40,80,40,c4,0.05952,left,right,right,base,0,9999.0,0
scenario298,20,40,0,0,0,0.8,0,100,40,80,60,c1,0.06035,base,left,left,right,0,9999.0,0
scenario299,20,40,0,0,0,0.8,0,100,40,80,60,c2,0.06091,right,left,base,left,0,2.3848646646687937,0
scenario300,20,40,0,0,0,0.8,0,100,40,80,60,c4,0.0591,right,base,left,base,0,2.221914875032202,0
scenario301,20,40,0,0,0,0.8,0,100,40,80,80,c1,0.05858,left,right,base,left,0,9999.0,0
scenario302,20,40,0,0,0,0.8,0,100,40,80,80,c2,0.05965,base,left,right,base,0,4.026825798471539,0
scenario303,20,40,0,0,0,0.8,0,100,40,80,80,c4,0.059,right,base,left,right,1,0.0,1
scenario304,20,40,0,0,0,0.8,0,100,40,80,100,c1,0.05891,left,right,base,right,0,2374.921200696728,0
scenario305,20,40,0,0,0,0.8,0,100,40,80,100,c2,0.0584,right,base,base,left,0,3.34973824911253,0
scenario306,20,40,0,0,0,0.8,0,100,40,80,100,c4,0.05875,left,base,right,base,0,7670.557670216693,0
scenario307,20,40,0,0,0,0.8,0,100,40,100,0,c1,0.05894,base,right,left,right,0,9999.0,0
scenario308,20,40,0,0,0,0.8,0,100,40,100,0,c2,0.05986,base,left,right,left,0,2.766701966880896,0
scenario309,20,40,0,0,0,0.8,0,100,40,100,0,c4,0.05966,left,right,right,base,0,9999.0,0
scenario310,20,40,0,0,0,0.8,0,100,40,100,20,c1,0.05921,base,left,left,right,0,9999.0,0
scenario311,20,40,0,0,0,0.8,0,100,40,100,20,c2,0.05977,right,left,base,left,0,3.415369622428219,0
scenario312,20,40,0,0,0,0.8,0,100,40,100,20,c4,0.05963,right,base,left,base,0,3.122617965498281,0
scenario313,20,40,0,0,0,0.8,0,100,40,100,40,c1,0.0595,left,right,base,left,0,2495.699671960927,0
scenario314,20,40,0,0,0,0.8,0,100,40,100,40,c2,0.06047,base,left,right,base,0,4.339735037471153,0
scenario315,20,40,0,0,0,0.8,0,100,40,100,40,c4,0.05998,right,base,left,right,1,0.0,1
scenario316,20,40,20,80,40,0.6,0,100,40,100,60,c1,0.00128,left,right,base,right,0,2504.20294397587,0
scenario317,20,40,0,0,0,0.8,0,100,40,100,60,c2,0.06003,right,base,base,left,0,3.4554958408422327,0
scenario318,20,40,0,0,0,0.8,0,100,40,100,60,c4,0.06058,left,base,right,base,0,9999.0,0
scenario319,20,40,0,0,0,0.8,0,100,40,100,80,c1,0.05926,base,right,left,right,0,9999.0,0
scenario320,20,40,0,0,0,0.8,0,100,40,100,80,c2,0.05775,base,left,right,left,0,3.556898555614002,0
scenario321,20,40,0,0,0,0.8,0,100,40,100,80,c4,0.05901,left,right,right,base,0,9999.0,0
scenario322,20,40,0,0,0,0.8,0,100,40,100,100,c1,0.06018,base,left,left,right,0,9999.0,0
scenario323,20,40,0,0,0,0.8,0,100,40,100,100,c2,0.06012,right,left,base,left,0,3.0919270484281647,0
scenario324,20,40,0,0,0,0.8,0,100,40,100,100,c4,0.05955,right,base,left,base,0,3.665246868713996,0
scenario325,20,40,0,0,0,0.8,0,100,60,0,0,c1,0.05957,left,right,base,left,0,9999.0,0
scenario326,20,40,0,0,0,0.8,0,100,60,0,0,c2,0.05965,base,left,right,base,0,4.355356901540855,0
scenario327,20,40,0,0,0,0.8,0,100,60,0,0,c4,0.06009,right,base,left,right,0,0.914053165738751,0
scenario328,20,40,0,0,0,0.8,0,100,60,0,20,c1,0.06025,left,right,base,right,0,5338.734080497893,0
scenario329,20,40,0,0,0,0.8,0,100,60,0,20,c2,0.05905,right,base,base,left,0,3.587906195894895,0
scenario330,20,40,0,0,0,0.8,0,100,60,0,20,c4,0.06023,left,base,right,base,0,9999.0,0
scenario331,20,40,0,0,0,0.8,0,100,60,0,40,c1,0.06,base,right,left,right,0,9999.0,0
scenario332,20,40,0,0,0,0.8,0,100,60,0,40,c2,0.05839,base,left,right,left,0,10.29298612600188,0
scenario333,20,40,0,0,0,0.8,0,100,60,0,40,c4,0.059,left,right,right,base,0,9138.678494608146,0
scenario334,20,40,0,0,0,0.8,0,100,60,0,60,c1,0.0588,base,left,left,right,0,9999.0,0
scenario335,20,40,0,0,0,0.8,0,100,60,0,60,c2,0.06103,right,left,base,left,0,3.456550096749192,0
scenario336,20,40,0,0,0,0.8,0,100,60,0,60,c4,0.05831,right,base,left,base,0,2.953936313237697,0
scenario337,20,40,0,0,0,0.8,0,100,60,0,80,c1,0.05918,left,right,base,left,0,4492.897791501545,0
scenario338,20,40,0,0,0,0.8,0,100,60,0,80,c2,0.05912,base,left,right,base,0,2.695952811676969,0
scenario339,20,40,0,0,0,0.8,0,100,60,0,80,c4,0.06028,right,base,left,right,1,0.0,1
scenario340,20,40,0,0,0,0.8,0,100,60,0,100,c1,0.05871,left,right,base,right,0,2816.6412778621952,0
scenario341,20,40,0,0,0,0.8,0,100,60,0,100,c2,0.05939,right,base,base,left,0,3.639529680985504,0
scenario342,20,40,0,0,0,0.8,0,100,60,0,100,c4,0.05946,left,base,right,base,0,9999.0,0
scenario343,20,40,0,0,0,0.8,0,100,60,20,0,c1,0.05864,base,right,left,right,0,9999.0,0
scenario344,20,40,0,0,0,0.8,0,100,60,20,0,c2,0.05999,base,left,right,left,0,4.247649318415138,0
scenario345,20,40,0,0,0,0.8,0,100,60,20,0,c4,0.05926,left,right,right,base,0,8484.024928052671,0
scenario346,20,40,0,0,0,0.8,0,100,60,20,20,c1,0.06005,base,left,left,right,0,9999.0,0
scenario347,20,40,0,0,0,0.8,0,100,60,20,20,c2,0.05998,right,left,base,left,1,0.0,1
scenario348,20,40,0,0,0,0.8,0,100,60,20,20,c4,0.05887,right,base,left,base,0,2.449533906596144,0
scenario349,20,40,0,0,0,0.8,0,100,60,20,40,c1,0.05961,left,right,base,left,0,9999.0,0
scenario350,20,40,0,0,0,0.8,0,100,60,20,40,c2,0.05985,base,left,right,base,0,2.2564443005332286,0
scenario351,20,40,0,0,0,0.8,0,100,60,20,40,c4,0.05811,right,base,left,right,0,0.7910186120056164,0
scenario352,20,40,0,0,0,0.8,0,100,60,20,60,c1,0.05879,left,right,base,right,0,1016.648439462064,0
scenario353,20,40,0,0,0,0.8,0,100,60,20,60,c2,0.05778,right,base,base,left,0,3.5257716597608937,0
scenario354,20,40,0,0,0,0.8,0,100,60,20,60,c4,0.06052,left,base,right,base,0,7937.018838882467,0
scenario355,20,40,0,0,0,0.8,0,100,60,20,80,c1,0.05864,base,right,left,right,0,4.072569436185226,0
scenario356,20,40,0,0,0,0.8,0,100,60,20,80,c2,0.05946,base,left,right,left,0,3.941728654465391,0
scenario357,20,40,0,0,0,0.8,0,100,60,20,80,c4,0.05976,left,right,right,base,0,9999.0,0
scenario358,20,40,0,0,0,0.8,0,100,60,20,100,c1,0.0595,base,left,left,right,0,9999.0,0
scenario359,20,40,0,0,0,0.8,0,100,60,20,100,c2,0.0597,right,left,base,left,0,3.339083871535652,0
scenario360,20,40,0,0,0,0.8,0,100,60,20,100,c4,0.05852,right,base,left,base,0,1.936881805780836,0
scenario361,20,40,0,0,0,0.8,0,100,60,40,0,c1,0.05917,left,right,base,left,0,9999.0,0
scenario362,20,40,0,0,0,0.8,0,100,60,40,0,c2,0.06124,base,left,right,base,0,4.278804284408847,0
scenario363,20,40,0,0,0,0.8,0,100,60,40,0,c4,0.05935,right,base,left,right,0,1.0811600445416447,0
scenario364,20,40,0,0,0,0.8,0,100,60,40,20,c1,0.05979,left,right,base,right,0,9999.0,0
scenario365,20,40,0,0,0,0.8,0,100,60,40,20,c2,0.06025,right,base,base,left,0,3.313251191094391,0
scenario366,20,40,0,0,0,0.8,0,100,60,40,20,c4,0.06053,left,base,right,base,0,9999.0,0
scenario367,20,40,0,0,0,0.8,0,100,60,40,40,c1,0.05926,base,right,left,right,0,9999.0,0
scenario368,20,40,0,0,0,0.8,0,100,60,40,40,c2,0.05884,base,left,right,left,0,3.69638253297232,0
scenario369,20,40,0,0,0,0.8,0,100,60,40,40,c4,0.06031,left,right,right,base,0,7148.614819825684,0
scenario370,20,40,0,0,0,0.8,0,100,60,40,60,c1,0.05902,base,left,left,right,0,9999.0,0
scenario371,20,40,0,0,0,0.8,0,100,60,40,60,c2,0.05942,right,left,base,left,0,3.3168071272132504,0
scenario372,20,40,0,0,0,0.8,0,100,60,40,60,c4,0.05805,right,base,left,base,0,3.468360260870301,0
scenario373,20,40,0,0,0,0.8,0,100,60,40,80,c1,0.05999,left,right,base,left,0,2523.552637380193,0
scenario374,20,40,0,0,0,0.8,0,100,60,40,80,c2,0.05876,base,left,right,base,0,2.467838524405824,0
scenario375,20,40,0,0,0,0.8,0,100,60,40,80,c4,0.05922,right,base,left,right,1,0.0,1
scenario376,20,40,0,0,0,0.8,0,100,60,40,100,c1,0.0597,left,right,base,right,0,1817.7293174929569,0
scenario377,20,40,0,0,0,0.8,0,100,60,40,100,c2,0.06064,right,base,base,left,1,0.0,1
scenario378,20,40,0,0,0,0.8,0,100,60,40,100,c4,0.05883,left,base,right,base,0,9999.0,0
scenario379,20,40,0,0,0,0.8,0,100,60,60,0,c1,0.0604,base,right,left,right,0,9999.0,0
scenario380,20,40,0,0,0,0.8,0,100,60,60,0,c2,0.05888,base,left,right,left,0,4.305450811003951,0
scenario381,20,40,0,0,0,0.8,0,100,60,60,0,c4,0.05931,left,right,right,base,0,9999.0,0
scenario382,20,40,0,0,0,0.8,0,100,60,60,20,c1,0.06026,base,left,left,right,0,9999.0,0
scenario383,20,40,0,0,0,0.8,0,100,60,60,20,c2,0.05956,right,left,base,left,0,2.7895291724332263,0
scenario384,20,40,0,0,0,0.8,0,100,60,60,20,c4,0.05939,right,base,left,base,0,2.9357885163731985,0
scenario385,20,40,0,0,0,0.8,0,100,60,60,40,c1,0.05922,left,right,base,left,0,480.770145205108,0
scenario386,20,40,0,0,0,0.8,0,100,60,60,40,c2,0.05985,base,left,right,base,0,3.928549797437945,0
scenario387,20,40,0,0,0,0.8,0,100,60,60,40,c4,0.06005,right,base,left,right,0,0.8151410491855621,0
scenario388,20,40,0,0,0,0.8,0,100,60,60,60,c1,0.06,left,right,base,right,0,2116.431928980338,0
scenario389,20,40,0,0,0,0.8,0,100,60,60,60,c2,0.05922,right,base,base,left,0,3.210617972095989,0
scenario390,20,40,0,0,0,0.8,0,100,60,60,60,c4,0.05991,left,base,right,base,0,9999.0,0
scenario391,20,40,0,0,0,0.8,0,100,60,60,80,c1,0.05965,base,right,left,right,0,9999.0,0
scenario392,20,40,0,0,0,0.8,0,100,60,60,80,c2,0.05899,base,left,right,left,0,1.2189213349365602,0
scenario393,20,40,0,0,0,0.8,0,100,60,60,80,c4,0.06035,left,right,right,base,0,9999.0,0
scenario394,20,40,0,0,0,0.8,0,100,60,60,100,c1,0.06009,base,left,left,right,0,9999.0,0
scenario395,20,40,0,0,0,0.8,0,100,60,60,100,c2,0.05986,right,left,base,left,0,3.2584905970834104,0
scenario396,20,40,0,0,0,0.8,0,100,60,60,100,c4,0.05964,right,base,left,base,0,2.207259805381794,0
scenario397,20,40,0,0,0,0.8,0,100,60,80,0,c1,0.06004,left,right,base,left,0,1931.7317827516,0
scenario398,20,40,0,0,0,0.8,0,100,60,80,0,c2,0.05958,base,left,right,base,0,2.3377514575007763,0
scenario399,20,40,0,0,0,0.8,0,100,60,80,0,c4,0.06072,right,base,left,right,0,1.8901604296224552,0
scenario400,20,40,0,0,0,0.8,0,100,60,80,20,c1,0.05918,left,right,base,right,0,516.9873364805836,0
scenario401,20,40,0,0,0,0.8,0,100,60,80,20,c2,0.06098,right,base,base,left,0,3.940019619861957,0
scenario402,20,40,0,0,0,0.8,0,100,60,80,20,c4,0.05986,left,base,right,base,0,9999.0,0
scenario403,20,40,0,0,0,0.8,0,100,60,80,40,c1,0.05982,base,right,left,right,0,1.9551884149965464,0
scenario404,20,40,0,0,0,0.8,0,100,60,80,40,c2,0.05971,base,left,right,left,1,0.0,1
scenario405,20,40,0,0,0,0.8,0,100,60,80,40,c4,0.05879,left,right,right,base,0,9999.0,0
scenario406,20,40,0,0,0,0.8,0,100,60,80,60,c1,0.05883,base,left,left,right,0,9999.0,0
scenario407,20,40,0,0,0,0.8,0,100,60,80,60,c2,0.05889,right,left,base,left,0,3.872216209970742,0
scenario408,20,40,0,0,0,0.8,0,100,60,80,60,c4,0.05915,right,base,left,base,0,2.739776673612627,0
scenario409,20,40,0,0,0,0.8,0,100,60,80,80,c1,0.0602,left,right,base,left,0,493.9959488817368,0
scenario410,20,40,0,0,0,0.8,0,100,60,80,80,c2,0.06004,base,left,right,base,1,0.0,1
scenario411,20,40,0,0,0,0.8,0,100,60,80,80,c4,0.05802,right,base,left,right,0,1.8578084814930955,0
scenario412,20,40,0,0,0,0.8,0,100,60,80,100,c1,0.05859,left,right,base,right,0,516.973526041576,0
scenario413,20,40,0,0,0,0.8,0,100,60,80,100,c2,0.05866,right,base,base,left,0,3.957737145516941,0
scenario414,20,40,0,0,0,0.8,0,100,60,80,100,c4,0.05909,left,base,right,base,1,0.0,1
scenario415,20,40,0,0,0,0.8,0,100,60,100,0,c1,0.05962,base,right,left,right,0,9999.0,0
scenario416,20,40,0,0,0,0.8,0,100,60,100,0,c2,0.06002,base,left,right,left,1,0.0,1
scenario417,20,40,0,0,0,0.8,0,100,60,100,0,c4,0.05954,left,right,right,base,0,9999.0,0
scenario418,20,40,0,0,0,0.8,0,100,60,100,20,c1,0.06001,base,left,left,right,0,5.145328513222816,0
scenario419,20,40,0,0,0,0.8,0,100,60,100,20,c2,0.06101,right,left,base,left,0,3.939233392433554,0
scenario420,20,40,0,0,0,0.8,0,100,60,100,20,c4,0.0606,right,base,left,base,1,0.0,1
scenario421,20,40,0,0,0,0.8,0,100,60,100,40,c1,0.05998,left,right,base,left,0,497.6565458073759,0
scenario422,20,40,0,0,0,0.8,0,100,60,100,40,c2,0.06063,base,left,right,base,0,2.593945736061057,0
scenario423,20,40,0,0,0,0.8,0,100,60,100,40,c4,0.06,right,base,left,right,1,0.0,1
scenario424,20,40,0,0,0,0.8,0,100,60,100,60,c1,0.06008,left,right,base,right,0,499.7291731044564,0
scenario425,20,40,0,0,0,0.8,0,100,60,100,60,c2,0.05802,right,base,base,left,0,2.8436178423990888,0
scenario426,20,40,0,0,0,0.8,0,100,60,100,60,c4,0.05988,left,base,right,base,0,9999.0,0
scenario427,20,40,0,0,0,0.8,0,100,60,100,80,c1,0.05905,base,right,left,right,1,0.0,1
scenario428,20,40,0,0,0,0.8,0,100,60,100,80,c2,0.06072,base,left,right,left,0,2.194645802810945,0
scenario429,20,40,0,0,0,0.8,0,100,60,100,80,c4,0.05891,left,right,right,base,0,9999.0,0
scenario430,20,40,0,0,0,0.8,0,100,60,100,100,c1,0.05982,base,left,left,right,0,2.152943960710226,0
scenario431,20,40,0,0,0,0.8,0,100,60,100,100,c2,0.05841,right,left,base,left,0,3.9579690320855967,0
scenario432,20,40,0,0,0,0.8,0,100,60,100,100,c4,0.06084,right,base,left,base,1,0.0,1
scenario433,20,40,0,0,0,0.8,0,100,80,0,0,c1,0.05945,left,right,base,left,0,9999.0,0
scenario434,20,40,0,0,0,0.8,0,100,80,0,0,c2,0.06088,base,left,right,base,1,0.0,1
scenario435,20,40,0,0,0,0.8,0,100,80,0,0,c4,0.05956,right,base,left,right,1,0.0,1
scenario436,20,40,0,0,0,0.8,0,100,80,0,20,c1,0.0598,left,right,base,right,0,687.6618367447485,0
scenario437,20,40,0,0,0,0.8,0,100,80,0,20,c2,0.05885,right,base,base,left,0,3.776334196231882,0
scenario438,20,40,0,0,0,0.8,0,100,80,0,20,c4,0.05836,left,base,right,base,0,9999.0,0
scenario439,20,40,0,0,0,0.8,0,100,80,0,40,c1,0.05879,base,right,left,right,0,5.916584427553466,0
scenario440,20,40,0,0,0,0.8,0,100,80,0,40,c2,0.05973,base,left,right,left,0,2.824848330178457,0
scenario441,20,40,0,0,0,0.8,0,100,80,0,40,c4,0.05911,left,right,right,base,1,0.0,1
scenario442,20,40,0,0,0,0.8,0,100,80,0,60,c1,0.0589,base,left,left,right,0,2.103194484026031,0
scenario443,20,40,0,0,0,0.8,0,100,80,0,60,c2,0.05911,right,left,base,left,0,3.754311593359888,0
scenario444,20,40,0,0,0,0.8,0,100,80,0,60,c4,0.06029,right,base,left,base,0,1.7292058628154012,0
scenario445,20,40,0,0,0,0.8,0,100,80,0,80,c1,0.06048,left,right,base,left,0,516.9777327903323,0
scenario446,20,40,0,0,0,0.8,0,100,80,0,80,c2,0.05957,base,left,right,base,0,2.3129789415160342,0
scenario447,20,40,0,0,0,0.8,0,100,80,0,80,c4,0.05857,right,base,left,right,1,0.0,1
scenario448,20,100,20,60,40,0.6,0,100,80,0,100,c1,0.00134,left,right,base,right,0,613.5991606721398,0
scenario449,20,40,0,0,0,0.8,0,100,80,0,100,c2,0.05986,right,base,base,left,0,3.9475934369070296,0
scenario450,20,40,0,0,0,0.8,0,100,80,0,100,c4,0.0595,left,base,right,base,0,9999.0,0
scenario451,20,40,0,0,0,0.8,0,100,80,20,0,c1,0.05928,base,right,left,right,0,5.312942199048286,0
scenario452,20,40,0,0,0,0.8,0,100,80,20,0,c2,0.0598,base,left,right,left,0,2.882937018536608,0
scenario453,20,40,0,0,0,0.8,0,100,80,20,0,c4,0.05892,left,right,right,base,0,9999.0,0
scenario454,20,40,0,0,0,0.8,0,100,80,20,20,c1,0.06043,base,left,left,right,0,2.0221799796924333,0
scenario455,20,40,0,0,0,0.8,0,100,80,20,20,c2,0.05888,right,left,base,left,0,2.779322618456356,0
scenario456,20,40,0,0,0,0.8,0,100,80,20,20,c4,0.0593,right,base,left,base,0,1.760945732374836,0
scenario457,20,40,0,0,0,0.8,0,100,80,20,40,c1,0.06,left,right,base,left,0,516.9782853406747,0
scenario458,20,40,0,0,0,0.8,0,100,80,20,40,c2,0.06017,base,left,right,base,0,2.31606543857398,0
scenario459,20,40,0,0,0,0.8,0,100,80,20,40,c4,0.05963,right,base,left,right,0,1.862396737178437,0
scenario460,20,40,0,0,0,0.8,0,100,80,20,60,c1,0.05912,left,right,base,right,0,5.015556281382668,0
scenario461,20,40,0,0,0,0.8,0,100,80,20,60,c2,0.05917,right,base,base,left,0,3.87532757408808,0
scenario462,20,40,0,0,0,0.8,0,100,80,20,60,c4,0.06132,left,base,right,base,0,9999.0,0
scenario463,20,40,0,0,0,0.8,0,100,80,20,80,c1,0.05888,base,right,left,right,1,0.0,1
scenario464,20,40,0,0,0,0.8,0,100,80,20,80,c2,0.05854,base,left,right,left,0,4.854791832317536,0
scenario465,20,40,0,0,0,0.8,0,100,80,20,80,c4,0.05905,left,right,right,base,1,0.0,1
scenario466,20,40,0,0,0,0.8,0,100,80,20,100,c1,0.06016,base,left,left,right,1,0.0,1
scenario467,20,40,0,0,0,0.8,0,100,80,20,100,c2,0.06034,right,left,base,left,0,3.769453753504708,0
scenario468,20,40,0,0,0,0.8,0,100,80,20,100,c4,0.05969,right,base,left,base,0,1.723725702382349,0
scenario469,20,40,0,0,0,0.8,0,100,80,40,0,c1,0.0592,left,right,base,left,0,1923.00670936824,0
scenario470,20,40,0,0,0,0.8,0,100,80,40,0,c2,0.05997,base,left,right,base,1,0.0,1
scenario471,20,40,0,0,0,0.8,0,100,80,40,0,c4,0.0587,right,base,left,right,1,0.0,1
scenario472,20,40,0,0,0,0.8,0,100,80,40,20,c1,0.05891,left,right,base,right,0,516.9825472725823,0
scenario473,20,40,0,0,0,0.8,0,100,80,40,20,c2,0.05958,right,base,base,left,0,3.794235916056984,0
scenario474,20,40,0,0,0,0.8,0,100,80,40,20,c4,0.06031,left,base,right,base,0,9999.0,0
scenario475,20,40,0,0,0,0.8,0,100,80,40,40,c1,0.05941,base,right,left,right,0,5.768844962607068,0
scenario476,20,40,0,0,0,0.8,0,100,80,40,40,c2,0.05979,base,left,right,left,1,0.0,1
scenario477,20,40,0,0,0,0.8,0,100,80,40,40,c4,0.05804,left,right,right,base,0,9999.0,0
scenario478,20,40,0,0,0,0.8,0,100,80,40,60,c1,0.06038,base,left,left,right,1,0.0,1
scenario479,20,40,0,0,0,0.8,0,100,80,40,60,c2,0.0589,right,left,base,left,0,3.932010461613787,0
scenario480,20,40,0,0,0,0.8,0,100,80,40,60,c4,0.0604,right,base,left,base,0,1.7609535273121246,0
scenario481,20,40,0,0,0,0.8,0,100,80,40,80,c1,0.05934,left,right,base,left,0,493.9728283430848,0
scenario482,20,40,0,0,0,0.8,0,100,80,40,80,c2,0.05943,base,left,right,base,0,4.25496780137401,0
scenario483,20,40,0,0,0,0.8,0,100,80,40,80,c4,0.06047,right,base,left,right,1,0.0,1
scenario484,20,40,0,0,0,0.8,0,100,80,40,100,c1,0.05977,left,right,base,right,0,516.974227685882,0
scenario485,20,40,0,0,0,0.8,0,100,80,40,100,c2,0.05873,right,base,base,left,0,3.753394129917477,0
scenario486,20,40,0,0,0,0.8,0,100,80,40,100,c4,0.05972,left,base,right,base,0,9999.0,0
scenario487,20,40,0,0,0,0.8,0,100,80,60,0,c1,0.05989,base,right,left,right,0,9999.0,0
scenario488,20,40,0,0,0,0.8,0,100,80,60,0,c2,0.05935,base,left,right,left,0,2.262508775355673,0
scenario489,20,40,0,0,0,0.8,0,100,80,60,0,c4,0.059,left,right,right,base,0,9999.0,0
scenario490,20,40,0,0,0,0.8,0,100,80,60,20,c1,0.05965,base,left,left,right,0,9999.0,0
scenario491,20,40,0,0,0,0.8,0,100,80,60,20,c2,0.05956,right,left,base,left,0,3.940848332704968,0
scenario492,20,40,0,0,0,0.8,0,100,80,60,20,c4,0.0598,right,base,left,base,1,0.0,1
