feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
0,left,0.4,20,40,100,20,0,0,100,0,1.450434351870285,84.3781316280365,0
90,right,0.8,40,40,100,0,20,100,0,0,1.2056005584968836,149.256596326828,0
90,right,0.2,0,80,40,60,20,40,80,0,1.774462239476151,168.175395488739,0
-60,right,1.0,0,80,40,100,20,80,40,0,1.9018919646845367,165.49567580223083,0
30,left,1.0,100,40,20,60,60,20,60,0,1.351299182697388,77.79288578033447,0
30,right,0.1,0,0,100,0,80,40,40,0,1.9564758217841252,167.51074647903442,0
-90,left,0.4,80,80,60,60,80,80,100,0,1.421601066217096,81.50220942497253,0
-90,left,1.0,80,40,80,60,0,60,0,0,1.3910721535353732,82.13377165794373,0
0,right,0.2,20,60,80,0,60,60,40,0,1.647727563816116,104.89487481117249,0
30,left,0.8,60,40,20,40,0,20,100,0,1.3556378752575746,78.58941626548767,0
0,left,0.8,80,80,40,40,40,100,40,0,1.375838973735293,81.96283268928528,0
-30,left,1.0,60,0,20,80,40,60,20,0,1.1520071638615696,99.64355659484865,0
-60,right,0.6,20,80,60,100,100,60,100,0,0.6711765348233683,90.15002703666688,0
60,left,0.6,40,20,60,80,0,20,0,0,1.3798616441948983,80.69928789138794,0
0,right,0.6,100,100,0,20,0,80,40,0,1.845376373461528,170.09233331680298,0
-90,left,1.0,20,100,60,100,100,100,20,0,1.3636042064767049,82.09027338027954,0
-30,right,1.0,0,40,80,60,60,80,100,0,0.7252151827044734,163.28847432136536,0
-90,left,1.0,0,20,20,80,80,40,60,0,1.3377476440708156,81.54828453063965,0
0,right,0.4,0,20,80,40,80,100,0,0,0.8056073097163273,90.31603837013245,0
0,left,0.6,100,0,100,0,20,60,0,0,1.3565297826967952,82.45136523246765,0
-90,left,1.0,40,0,60,100,80,0,0,0,1.3979481568781644,82.0329053401947,0
-30,right,0.2,20,60,0,0,40,80,60,0,0.9505412838696948,116.84240460395812,0
30,right,0.1,100,60,0,20,80,0,60,0,2.107829134872321,116.36297607421876,0
-30,right,0.1,100,60,80,80,60,100,100,0,0.7351997023356553,163.4280185699463,0
90,right,0.6,60,60,100,100,0,100,80,0,0.7725830484591435,159.46483063697815,0
90,right,0.2,60,60,60,60,40,100,60,0,0.7915296181015835,105.50092911720276,0
-30,right,0.4,80,100,0,40,100,20,60,0,1.7935255170298885,170.45779609680176,0
30,right,0.8,0,60,20,80,60,80,40,0,0.8252197684821145,91.79270219802856,0
90,left,0.1,60,80,20,100,60,20,100,0,1.3721910904796255,80.32686114311218,0
0,left,0.2,40,0,60,40,60,0,20,0,1.5419754621811947,80.6180830001831,0
0,left,0.1,100,80,40,0,40,20,60,0,1.4235201440493013,81.6707034111023,0
0,left,1.0,100,0,80,60,80,100,40,0,1.3262323011448611,81.58947205543518,0
60,right,0.2,60,80,0,80,100,20,80,0,1.644865078561706,115.558185338974,0
-30,right,0.6,0,80,80,80,0,100,80,0,0.923710964903164,106.60122084617616,0
60,left,1.0,20,20,40,60,20,40,0,0,1.3138914755558726,79.85449481010437,0
0,right,0.4,40,80,100,100,80,20,80,0,1.7933515737009509,108.67681550979614,0
-90,right,0.2,0,100,40,40,0,100,80,0,0.935452275269304,114.10793256759644,0
-60,right,0.6,60,20,40,40,80,80,60,0,0.8108285946171055,108.51244187355042,0
90,left,0.8,100,100,100,20,100,80,60,0,1.407267170429841,80.33074855804443,0
90,left,0.4,60,60,80,80,40,20,40,0,1.3418711031353,80.36627721786499,0
90,left,0.2,60,40,0,0,40,60,100,0,1.4207663758057736,78.89625787734985,0
90,left,0.1,0,40,100,60,60,0,0,0,1.3720369640664396,79.96155714988708,0
-60,left,1.0,40,80,100,80,0,40,60,0,1.3679635215856183,82.97593069076538,0
-30,left,0.4,20,20,80,20,100,0,40,0,1.41856680828532,82.55798959732056,0
-30,right,0.8,0,20,100,0,0,80,20,0,0.8192653820811935,106.27683424949646,0
-90,left,0.6,40,60,0,40,40,80,100,0,1.5050049186221182,81.59338569641113,0
-90,left,0.4,0,40,40,0,20,40,80,0,1.3958279037193089,82.27032446861267,0
-30,left,0.8,20,0,40,20,80,20,100,0,1.36917724119358,82.72472786903381,0
-90,left,1.0,40,100,40,80,100,60,40,0,1.380110133303669,81.78931331634521,0
-60,left,0.2,80,100,100,20,40,40,80,0,1.4161772862817086,82.40078139305115,0
-60,left,0.4,80,40,100,0,80,100,40,0,0.8287849946591584,99.5323121547699,0
-60,right,0.8,60,0,20,0,20,40,20,0,0.8204228897376201,103.33825993537904,0
60,right,0.6,60,80,40,0,60,0,100,0,2.286880499895573,113.93840718269348,0
-90,right,0.2,0,0,20,60,60,60,0,0,0.7987267239353797,163.10804080963135,0
60,left,0.1,80,20,0,20,60,20,20,0,1.334436343318722,80.42148113250732,0
-30,right,0.8,100,20,80,80,0,20,0,0,0.7384912993320785,106.03756141662598,0
-60,right,0.8,80,80,0,20,60,0,60,0,0.8213167475997769,110.8392608165741,0
90,left,0.8,80,60,20,20,80,60,100,0,1.5536217325979305,79.82686853408813,0
60,left,0.1,20,40,60,80,80,40,40,0,1.481499196360638,81.11295247077942,0
60,right,0.4,100,100,80,0,20,80,100,0,1.5483144434850258,158.46011018753052,0
-90,left,0.4,40,60,100,100,60,20,40,0,1.3936580290740987,80.89747476577759,0
-60,left,0.6,20,40,40,20,40,100,60,0,1.469050623884422,81.10522317886353,0
-90,right,1.0,100,60,20,100,0,0,80,0,1.852065184322909,171.80820083618164,0
90,right,0.2,100,60,40,40,60,80,0,0,2.0335221363713445,165.74657773971558,0
90,right,0.4,60,40,40,20,40,0,20,0,1.5496600282145,165.5277214050293,0
60,left,0.8,40,80,80,100,100,0,80,0,1.4901706194203015,78.55327916145325,0
-60,right,0.8,100,80,100,40,100,80,0,0,1.4476661645218,194.5644974708557,0
-30,left,0.1,40,0,20,60,80,40,20,0,1.0028455759642363,103.89135241508484,0
-60,right,0.1,60,40,40,80,80,0,0,0,0.9923630859936088,105.44087338447572,0
90,left,1.0,20,100,40,80,40,40,20,0,1.3782673254658775,79.06257605552673,0
-60,right,0.4,80,0,60,80,60,60,20,0,1.287169733089269,171.00534224510193,0
0,left,0.2,40,60,100,40,100,40,60,0,1.0076806221480463,89.84629011154175,0
30,left,0.2,100,20,60,20,60,40,80,0,1.436533329328984,78.90184497833252,0
60,left,1.0,0,100,80,40,80,20,40,0,1.354585949897721,80.9666121006012,0
-30,left,0.8,20,60,0,80,100,100,100,0,1.475345668554773,82.5318591594696,0
-30,left,0.1,40,60,60,0,0,60,40,0,0.9821069216245256,108.07262420654295,0
-90,right,0.1,80,80,80,20,40,80,40,0,0.8833057830398559,110.88122129440308,0
60,left,0.2,40,40,100,80,40,0,60,0,1.353725194157724,79.6514368057251,0
30,left,0.6,20,0,40,20,0,0,0,0,1.4346250952786117,79.46596455574036,0
-30,left,0.6,40,60,40,100,20,40,20,0,1.3693770414184356,81.15989470481873,0
30,right,0.6,60,20,80,60,80,60,60,0,1.7674790231337032,169.4540512561798,0
-90,left,0.6,80,20,0,80,20,0,20,0,1.3666150627782283,82.4707863330841,0
60,right,0.4,80,40,20,100,40,20,0,0,1.453990154875278,166.94947338104248,0
-60,right,1.0,100,40,0,0,0,20,40,0,0.9739283241432778,98.59993410110474,0
0,right,0.2,0,40,40,80,80,80,20,0,0.8635220176095728,92.07674551010132,0
-60,left,0.2,80,40,80,20,100,80,80,0,1.403849041524801,82.35466694831848,0
30,left,0.4,20,100,0,20,80,20,100,0,1.3443436144281211,79.61399483680725,0
-60,left,1.0,100,60,20,40,20,60,80,0,1.376405742020535,82.81102895736694,0
-90,left,0.8,20,20,40,60,60,100,60,0,0.9161144012636492,94.23865032196044,0
60,right,0.6,20,60,0,40,20,20,20,0,0.751043424441524,158.61301279067993,0
-30,right,1.0,80,20,40,40,40,0,100,0,1.2896123631255496,173.32430958747864,0
-30,right,0.1,100,20,100,60,100,60,60,0,0.8196447413502035,97.79427027702332,0
-90,right,0.1,20,20,80,20,0,80,100,0,0.7403155324533642,118.6664445400238,0
-60,left,1.0,0,60,60,20,0,20,0,0,1.4157243642948385,82.63887047767639,0
0,left,0.2,20,0,60,100,80,100,80,0,1.9163386227517227,81.77357888221741,0
-60,right,0.2,100,0,40,100,60,60,20,0,1.7943229362958475,169.6435763835907,0
30,right,1.0,20,40,100,100,100,60,0,0,0.5452146402693097,87.32086372375488,0
-60,right,0.6,40,80,20,60,40,100,40,0,1.5060591783091,192.05189061164856,0
0,right,1.0,40,100,20,80,20,80,60,0,0.8488569323166786,95.58788585662842,0
60,right,1.0,20,80,60,0,100,40,20,0,1.969801280539716,171.0455961227417,0
-60,right,0.4,60,100,20,80,20,60,60,0,0.8038396527192458,100.9517946243286,0
-60,right,0.2,0,0,0,80,80,20,20,0,0.8230423133215986,116.48227643966676,0
-90,right,0.1,0,40,80,0,40,0,60,0,1.544992840149034,169.19012093544006,0
60,left,0.1,60,100,40,40,0,60,0,0,1.368259168593757,80.94759392738342,0
-90,right,0.6,60,20,0,100,40,40,60,0,0.7553834014647828,163.55773448944092,0
-30,right,1.0,100,80,100,40,20,40,20,0,0.9766291203155798,101.06501817703248,0
-90,left,0.1,100,40,60,80,60,20,100,0,1.5901753312025173,80.70550656318665,0
-30,right,0.4,0,60,100,20,80,0,80,0,1.7824871871431671,171.78120303153992,0
30,left,0.4,100,60,0,60,0,60,20,0,1.3201954254020418,82.00435829162598,0
-60,left,0.4,0,80,20,0,80,60,80,0,1.4310828683461634,82.06376552581787,0
0,right,0.2,80,80,40,0,100,40,100,0,2.132160570003549,116.48599553108215,0
90,right,0.6,80,20,60,20,100,60,0,0,1.484296083898172,167.8508234024048,0
-30,left,0.8,60,100,100,100,60,100,40,0,1.7042654424074657,84.01992678642273,0
0,left,0.4,100,20,20,60,40,0,60,0,1.3266411192275198,81.99036073684692,0
-30,right,0.6,80,40,20,60,0,100,0,0,0.9638535313477844,104.82095885276794,0
-90,left,0.6,100,40,20,40,80,100,40,0,0.7544678848158615,81.72701478004456,0
30,left,0.4,40,40,60,40,40,100,0,0,0.5825183064064332,172.06711840629578,0
0,left,0.6,20,100,0,80,40,0,80,0,1.3540855587303926,82.14080309867859,0
30,left,0.6,100,80,20,20,40,80,20,0,1.3140059192095213,80.34055805206299,0
0,right,0.8,40,100,80,100,0,40,60,0,0.8772492325983385,109.76960492134094,0
30,left,0.2,60,20,40,40,100,40,40,0,1.433889379287431,79.662921667099,0
60,left,0.4,60,20,0,60,80,100,80,0,1.3688923264241992,79.50967192649841,0
30,left,0.6,0,40,0,40,20,0,60,0,1.4159076122914176,80.06105923652649,0
90,left,0.4,100,100,0,60,0,80,60,0,1.3631091126266617,80.76211667060852,0
-30,left,0.2,0,0,100,100,60,20,60,0,1.3755329385498676,81.91613984107971,0
30,right,0.2,60,80,20,0,60,100,0,0,0.9062760554286494,109.8465518951416,0
90,left,1.0,40,0,40,20,20,20,100,0,1.35109013930859,79.89375734329224,0
90,left,0.4,40,20,20,100,0,60,100,0,1.9874238236230837,77.84748911857605,0
0,right,0.6,20,40,80,60,100,80,40,0,1.5831386811093298,107.93830895423888,0
0,right,0.8,0,40,60,80,0,40,20,0,1.9125651097249872,164.11240243911743,0
-30,left,0.2,60,60,80,20,20,100,0,0,0.702314959442204,90.60369443893433,0
0,left,0.6,40,100,20,20,60,20,100,0,1.434288475488034,81.64723825454712,0
30,right,0.1,100,60,80,100,20,80,100,0,1.6363947701339372,170.26661825180054,0
0,right,0.8,40,20,0,0,20,60,40,0,1.7331992557080946,107.925133228302,0
60,right,1.0,80,0,0,60,100,60,80,0,1.818531525619705,158.88741302490234,0
30,right,0.8,0,60,80,100,40,60,20,0,0.7539259661230863,94.05751752853394,0
0,left,0.4,80,20,80,80,100,100,0,0,1.344921040962494,81.60349893569946,0
-90,left,0.4,40,80,0,20,0,0,80,0,1.3872017332563071,82.66035103797913,0
-60,left,0.1,20,100,20,20,20,100,100,0,1.4250875645124088,83.33302688598633,0
60,right,0.2,80,60,0,100,60,0,0,0,2.006592050798627,166.86724495887756,0
60,right,0.1,0,80,80,80,0,80,60,0,0.7312940504083644,160.8580572605133,0
60,left,0.4,0,20,20,40,20,40,60,0,1.3711500660057876,80.28408908843994,0
-30,left,0.1,60,0,0,20,40,80,0,0,1.0042534300706465,101.83439683914185,0
90,right,0.2,60,20,100,0,60,100,20,0,1.692772481552298,167.42899227142334,0
90,left,0.8,80,20,80,60,80,40,60,0,1.3451509773189183,81.60047173500061,0
-60,right,1.0,20,20,100,100,60,40,80,0,0.8372515333001627,102.22719883918762,0
-30,right,0.4,20,40,80,100,40,20,60,0,0.8104765929039361,113.82086944580078,0
30,right,0.1,100,0,100,0,60,20,100,0,0.9517817741277536,101.33334493637084,0
-60,left,0.8,60,60,40,100,60,40,80,0,1.3996444202033884,81.49810791015625,0
0,left,1.0,60,80,0,0,80,0,100,0,1.4515935935537063,81.50190591812134,0
90,left,0.1,80,40,20,0,40,100,100,0,1.5481206587864411,78.86771273612976,0
60,left,0.1,0,60,60,0,60,20,100,0,1.4775377204506723,81.74075484275818,0
-30,left,0.6,80,60,0,40,100,60,40,0,0.971098552130964,105.9779887199402,0
60,right,0.8,100,100,40,40,80,60,80,0,0.7453654783065138,93.85126090049744,0
60,left,0.8,100,0,20,100,100,80,20,0,1.3124921970641752,81.23018264770508,0
-60,right,0.8,0,100,40,100,100,20,20,0,0.936027617962148,115.18151259422302,0
90,right,0.6,0,0,40,100,100,100,100,0,0.6609301513806982,91.19876670837402,0
30,left,0.2,60,0,100,60,40,20,60,0,1.380125578532263,79.87256002426147,0
-60,left,1.0,20,100,80,60,0,80,100,0,1.5168537509039677,82.97793531417847,0
90,left,0.1,20,100,100,80,20,0,20,0,1.3449913449874136,79.55012965202332,0
30,right,0.8,20,80,80,100,20,0,100,0,0.6266225511006178,93.27779579162598,0
90,right,0.2,40,60,40,100,0,100,100,0,0.7978143181438107,90.00623035430908,0
30,left,0.2,0,20,0,60,80,20,0,0,1.430390498626659,80.39909791946411,0
-90,right,0.2,20,20,40,80,0,0,60,0,0.8985045813031822,162.90408563613892,0
0,left,0.8,100,40,80,40,20,20,80,0,1.4575326241932876,81.31462359428406,0
-30,right,1.0,80,40,60,0,40,80,60,0,0.8377494575042326,117.4240472316742,0
0,right,1.0,20,40,60,80,0,60,80,0,1.7155688574530608,163.60129380226135,0
-90,right,0.4,60,100,60,0,60,0,20,0,0.8182459438076793,100.07585597038268,0
90,left,0.6,40,80,60,0,40,20,100,0,1.389105399955438,80.73680806159973,0
0,right,0.2,60,100,60,60,20,60,100,0,0.696757319525208,90.62192106246948,0
-90,right,0.6,40,80,20,0,80,80,40,0,1.798531727156799,170.81012344360352,0
0,right,0.6,0,60,100,40,40,0,0,0,1.1001555949004949,175.1691291332245,0
60,left,1.0,60,100,20,40,60,40,100,0,1.4730156985731604,80.43167471885681,0
0,left,0.8,60,40,100,100,60,40,0,0,1.3127766831460803,82.93855500221252,0
90,left,0.6,0,100,20,0,80,40,100,0,1.3731498651606595,80.80283331871033,0
90,left,0.4,100,40,100,40,20,20,60,0,1.3788532643737126,80.98983645439148,0
0,right,0.4,80,100,40,60,60,100,40,0,1.8409013523104,170.98141407966614,0
60,left,0.2,40,80,40,20,60,60,100,0,1.3263457459582615,81.17274856567383,0
90,left,0.6,80,20,40,0,100,80,80,0,1.53179148953598,78.55161595344543,0
60,right,0.4,40,100,100,80,60,40,0,0,2.247528735385737,115.64102792739868,0
-90,left,0.8,100,40,0,100,60,20,100,0,1.4470724296263515,83.07677984237671,0
90,right,0.2,20,80,40,60,0,40,40,0,1.7436323651479086,169.4890534877777,0
-30,left,0.1,80,80,60,100,80,20,20,0,1.3382987013553065,82.90924048423767,0
60,right,0.6,60,40,20,60,0,100,60,0,0.8187693980615318,159.87899947166443,0
90,right,0.8,80,100,100,100,40,0,0,0,0.9066845176326292,95.8150405883789,0
30,left,0.4,40,100,40,40,0,0,0,0,1.359704179910452,79.87954831123352,0
30,right,0.8,80,20,60,80,40,0,100,0,1.0887637905291212,171.74510598182678,0
60,left,0.4,80,60,0,40,80,80,100,0,1.537699852687782,80.27959847450256,0
30,right,0.6,100,0,60,20,20,100,0,0,1.7730661698592465,170.29841208457947,0
-60,left,0.1,0,40,20,40,100,40,100,0,1.3817797655948645,82.76041460037231,0
-30,right,0.8,20,60,60,40,100,20,0,0,0.921592804703612,114.97848701477052,0
90,left,0.6,40,60,20,80,60,40,80,0,1.420317620894256,78.21601724624634,0
-30,left,0.4,100,60,20,20,80,40,40,0,0.8598267893642355,95.03129458427428,0
90,right,1.0,0,0,20,100,100,0,0,0,2.1572154941877537,113.29120397567748,0
-90,right,0.8,100,40,80,40,100,40,80,0,0.819865069886214,116.78681659698486,0
-60,right,1.0,0,20,100,0,100,80,80,0,2.255360241125791,117.4940586090088,0
30,right,0.6,40,0,40,20,60,40,20,0,0.7765396842226211,90.74139213562012,0
-90,right,0.2,0,100,0,60,20,20,40,0,0.8442733201857519,109.6697907447815,0
60,left,0.2,60,100,20,100,40,80,40,0,1.3413305129260191,79.99554586410522,0
-30,right,0.4,40,100,20,20,100,60,60,0,0.8636277099033314,117.3240098953247,0
60,right,0.8,40,0,100,60,0,80,20,0,2.108668197858455,115.59563040733336,0
